,author_id,text
2013-04-03 21:59:16.875190275,1003278240583241728,ikeaknuffelbeer godverdommenondendju 
2013-04-03 23:34:47.548526593,11534522,"aft_meninger : - det grønne skiftet er for mange blitt synonymt med  « reduksjon av klimagassutslipp , koste hva det koste vil », men det "
2013-04-04 00:30:12.100706304,1350448732043681794,"nordbyholtan sv_karin svparti innlandetsv dersom du viser til den siste undersøkelsen foretatt i innlandet var det kun private barnehager som ble undersøkt , altså ingen kommunale . men i trysil handler det om struktur og antall plasser , vi har ikke hatt kvaliteten oppe til behandling , og heller ikke satt spmtegn ved den "
2013-04-04 01:57:13.921036305,1352332285673144320,throwback til då eg søkte om studieplass fordi det tekniske ved politikken verka gøy og eg ville ikkje definere meg ideologisk og engasjere i noko . oh boy have the times changed . 
2013-04-04 02:25:15.463696394,1357054433784389636,"dagfinnhessenp ketamin , ketadin , keta-allesammen-sin ! flott at det offentlige også kan tjene penger , eller tilby behandling med i økende grad godt dokumenterte effekter , som det også kalles . honnør til dere som har stått i stormen lenge . "
2013-04-04 02:28:22.886182915,271099189,"er det lov å si  "" i e fra molde i å "" i dag ? "
2013-04-04 02:35:56.747624454,1205654574205460481,det er skrekkelig å høre hoyretina lundkjetil og bsverdrup på  # nrkdebatt  . hognehongset er den som forvalter fornuften i denne saken . takk til fredrik solvang for å eksponere galskapen . 
2013-04-04 02:37:28.934223873,1341789186135887872,arilasos molde_fk molde er et motbydelig lag med motbydelige spillere . 
2013-04-04 02:46:39.096877063,2721610294,« derfor må illusjonen om en felles offentlighet  – i betydningen at flertallet av befolkningen engasjerer seg i samfunnsdebatten eller reelt sett kan delta og bli hørt  – legges død .» 
2013-04-04 02:54:28.154298368,1357054433784389636,kennethkhaug er det innafor hvis jeg ser på ulovlig saudi arabisk strøm ? hvis ikke må det vel bli nei . 
2013-04-04 03:17:21.046450178,1205654574205460481,dette er kraftmiksen i norge . da sier det seg selv at det er dyrere å kutte utslipp i norge enn andre steder . det er alarmerende at vi har en olje- og energiminister i hoyretina som ikke skjønner dette . 
2013-04-04 03:28:30.616768515,1365042315572768768,hn5z1m3r1 hei gådan er dette en karikatur tegning av svein-olav . i såfall er dette sterkt uakseptabelt 😤 
2013-04-04 03:29:50.744731659,1288026732,"essensielt_no  "" jeg oppfatter mange politikere på høyresiden som anstendige samtalepartnere , selv i vanskelige diskusjoner . du er ikke i nærheten av å være en slik politiker ."" sterke ord , som dessverre er fullstendig treffande . "
2013-04-04 03:33:41.276262406,1365042315572768768,hn5z1m3r1 det er mora di det goggy 
2013-04-04 03:47:14.946072576,1148589260628529153,bartefjes regel  :( 
2013-04-04 03:52:58.799312900,1205654574205460481,"interessant at det kun er frp_no som har lest sin michael porter og skjønt hva som er norges komparative fortrinn , mens hoyre og hoyretina ikke vet hva komparative fortrinn er . legger forøvrig ved hvordan norges energimiks ser ut . # nrkdebatt  "
2013-04-04 04:00:50.218135558,136980577,"hørt om  # visjon2030 ? det er en skikkelig bra støtteordning hvis du har et prosjekt som kan bidra til å løse utfordringer innen helse og utdanning i utviklingsland . joa , fristen er mandag - there is still time ! "
2013-04-04 04:07:49.921103876,27314433,wasimzahid : noen som vil ha litt hyggelige nyheter ? tall fra skottland antyder at koronavaksinene reduserer sykehusinnleggelse med 
2013-04-04 04:22:55.492370436,27314433,olavtorvund : det er på tide å si full stopp til denne hyttegalskapen . man må i alle fall ta en lang tenkepause og tenke seg om før 
2013-04-04 04:23:40.350423045,27314433,"solves : samla strømforbruk for elbilene i norge ifjor var kun 0 , 37  % av strømproduksjonen i norge . # elbil
 "
2013-04-04 04:38:29.320601600,1205654574205460481,"huff . når man lager hydrogen av naturgass , hoyretina  , er formelen slik : ch4 + o2  = 2h2 + co2
altså for hvert molekyl naturgass som brukes , frigjøres to molekyler hydrogen og et molekyl co2 . # nrkdebatt "
2013-04-04 04:58:10.839183365,27314433,"annesver : vært på radioen i dag - om vår finurlige , fantastiske natur og hvor jeg bruker tida mi på å framsnakke småkrypene i den 🪲 "
2013-04-04 05:11:30.600734735,27722642,rotevatn venstre folket ville ha legal narko og venstre leverer ! 👍 nå trenger dere ikke hjelp lenger . det betyr at ved neste valg kommer høyrefolket til å stemme  « taktisk » for å få krf_norge over sperregrensen isteden for venstre  😳 
2013-04-04 05:44:54.647574533,1265191191085297664,skapglobalistene senterpartiet viser sitt sanne ansikt . grønnmarxisme der oxo . igrunnen skal du lete lenge etter et så distriktsfientlig parti . tanke for dyrevelferd eksisterer heller ikke . stem de ut . 🍿🍿🖕 
2013-04-04 07:29:30.643394560,27722642,mortenmyksvoll de fleste høyre-folk tror fortsatt vi er på 80-tallet og at kåre willoch er partileder . da bekrefter grafikken deres virkelighet hoyre 
2013-04-04 08:30:46.028042244,1148589260628529153,pov : du har en god oppvekst  
2013-04-04 09:24:36.946587652,1310533649385820161,kennethuteliv den æ så bra ! 🥰🤩🤣👌🏼 
2013-04-04 09:42:11.725983744,1320763463409520640,"kvampeder arilasos molde_fk du er vel kanskje rbk eller vif tilhenger du , peut être ? "
2013-04-04 09:51:51.789842434,1320763463409520640,"erlinghaaland molde_fk hm ... kanskje vurdere lån til molde kommende sesong erlinghaaland  ? bare sånn , lite forslag liksom ?😀 "
2013-04-04 10:07:40.428152848,137776972,"sånn , da har jeg kastet bort seks timer på netflix sin  # behindhereyes  . ikke gjør det . den er teit og blir bare verre og verre . værsågod ! "
2013-04-04 10:16:27.836715008,1320763463409520640,martineggen : perioden 2021 – 2030 er verdens tiår for restaurering av økosystemer . kan vi stole på myndighetens forsikringer om at vi 
2013-04-04 10:21:21.786060801,1320763463409520640,"martineggen har lyst å si ja , vi kan stole på at de gjør alvor av det ! men , magefølelsen min sier at penger desverre går foran miljøbevaring ... "
2013-04-04 10:39:13.040732161,137776972,"krosbynatalia den begynner ganske bra , men sånn utover blir den bare flau og teit . hvis du liker at et realistisk plot løses med kokkokokko er dette serien for deg  😎 "
2013-04-04 11:01:12.346394628,1205654574205460481,athornor frp_no hoyre hoyretina dette kan du lite om . prøv heller å tjene penger uten offentlige tilskudd og inkubatormidler . 
2013-04-04 11:04:58.566254597,1205654574205460481,jbloveyou4ever1 michaelbloomnor frp_no hoyre hoyretina norge er allerede i balanse når vi regner med plantevekst . 
2013-04-04 11:17:57.259739140,416511546,reynolds420 støtter selvsagt rusreformen . som pårørende og fordi jeg har fulgt med  denne heksejakta gjennom mange år . 
2013-04-04 11:26:55.040765952,1341789186135887872,"molde_fk molde er det laget i verden som lettest tilpasset seg pandemien , ettersom de aldri har hatt tilskuere . du finner ikke en jevla moldenser som er interessert i fotball . "
2013-04-04 11:45:51.432982530,1148589260628529153,snart covid-lockdowns første bursdag ! hva kjøper vi til viruset som erobret verden ? 
2013-04-04 12:21:25.041815555,1310533649385820161,katrineholter helt enig . det er vakkert . og nødvendig . noen ganger må må man bare være enig om å være uenig . ❤️❤️❤️ 
2013-04-04 12:46:30.583095300,416511546,sondrelinde jeg har sjelden sans for høyrefolk . men det politiske mot høye har vist i prosessen med rusreformen viser at han er en hedersmann . 
2013-04-04 12:51:53.770987523,567684174,"mpenergi ennysolli hadde vi hatt journalister som ønsker og evner å være grundige , så kunne disse tallene lett vært inkludert i artikkelen . vi kan bare spekulere i hvorfor de ble utelatt . "
2013-04-04 12:57:05.286078471,567684174,"pepsigro olekjennerud men det er da selskapene som skaper varen eller tjenesten som det betales mva for . uten selskapet , ingen mva , uansett hvem som betaler den . poenget er verdiskapningen ! "
2013-04-04 13:15:18.489473034,1310533649385820161,katrineholter og sånn må det være . 🙏🏼🤩👌🏼 
2013-04-04 13:35:41.498245121,796108437251825664,sverresj frps justisministere 
2013-04-04 13:46:45.280423941,416511546,littufinkanskje stortinget venter spent på at dagsavisen skal ta for seg rusreformen på lederplass . den gamle ap avisa nordlys driver en kampanje mot rusreformen . daglig presenteres tidligere tragiske historier om narkotika og rus . underforstått dette blir det mer av . itromsø derimot støttes reformen . 
2013-04-04 14:16:02.848968708,796108437251825664,sverresj uavhengig av det virker han ærlig talt som den mest fornuftige av gjengen uansett 
2013-04-04 14:32:24.731287560,1288026732,"eivindtraedal : det er bare i norge folk ikke begynner å le hvis du sier  "" vi skal redde klimaet ved å drive oljeplattformer med "
2013-04-04 15:21:23.923439617,416511546,geirgabrielsen : littufinkanskje stortinget venter spent på at dagsavisen skal ta for seg rusreformen på lederplass . den gamle ap 
2013-04-04 15:31:45.477279745,416511546,geirgabrielsen : reynolds420 støtter selvsagt rusreformen . som pårørende og fordi jeg har fulgt med  denne heksejakta gjennom mange år . 
2013-04-04 15:40:23.817826304,416511546,geirgabrielsen : sondrelinde jeg har sjelden sans for høyrefolk . men det politiske mot høye har vist i prosessen med rusreformen 
2013-04-04 20:42:39.816302599,1362855031888822273,nettavisen og 140 familier flykter fra norge hvert år . røft estemat rundt 500 personer ... det må da være et enormt økonomisk tap for norge over de siste 20 årene . kan noen føre det regnskapet ? 
2013-04-04 23:08:04.102774787,179748133,"keiserola : awake yet ? « under et eu-toppmøte torsdag kveld , sier forbundskansler i tyskland , angela merkel , at vi må forberede oss på "
2013-04-05 08:17:50.106046465,552136884,trondaril biggahino stokkebo stvaftenblad turidk eg er ein av dei . det reiv i meg kvar gang eg gjekk gjennom mekanisk på veg til labben . dei fleste av syskjena mine har gått yrkesfag . dei kan alltids gå vidare på sjukepleie eller ingeniør . 
2013-04-05 08:29:08.496953346,552136884,"trondaril biggahino stokkebo stvaftenblad turidk sjølv vart eg ingeniør og er på mange måtar godt nøgd , men ser jo det at dei som hadde eit par år erfaring hadde ein solid fordel på ingeniørlinja , og truleg også når dei søkte jobb etterpå . "
2013-04-05 15:01:28.222834688,57064417,"dagvagsnes mikkelsoya energiogklima wwfnorge er selvsagt enig i at vi må bygge regnskapsførsel på empiri . vi trenger ikke  * mindre * empiri på dette feltet , vi trenger mye mer . derfor bør vi , som det også står i artikkelen , få fram en kunnskapsbasert naturkur , slik vi fikk en klimakur for spørsmål rundt utslippskutt . "
2013-04-05 15:49:28.132575234,1346506400252518400,"dagkrmoen : vi øver og øver , hedvig på 5 år vil bli den nye marenlundby fiskebein opp k-10 og full fart ut igjen norskijump  # skijumpin … "
2013-04-05 16:55:11.021613056,57064417,"dagvagsnes mikkelsoya energiogklima wwfnorge skjønner ikke hva du argumenter mot . hele artikkelen argumenter for at vi skal måle , regne på og øke netto naturlig karbonlagring . "
2013-04-05 17:38:03.308564480,2741585422,"tove_lind og denne trillestolen er heldigvis forbigående . plutselig er du i farta og vasker nybilen igjen . ha en god dag , da ! 💐 "
2013-04-05 17:44:47.958286340,1287058573391007749,audunbraten med samme logikk . så burde sosialisme bli forbudt med tanke på den eskalerende volden den alltid fører med seg . 
2013-04-05 18:12:02.268852224,1327982983341608966,"thomas_kjosnes : ved å tvinge unge som ikke vil ha hjelp inn i rusbehandling eller inn i kontrakter de ikke ønsker å inngå , hvilke "
2013-04-05 18:52:03.025539072,1338601634348326912,jon helgheim fortel at marginaliseringa av klimaforkjemparane er problematisk  
2013-04-05 19:01:53.235410944,421938080,"god morgen oslo ! # optimism  # productivity  # tgif
 ☀️❤️🇳🇴🏠💻📑🧾📚📝📔📒🚴🏼‍♂️⛪️🎥🕹🙏🏼📺🍿 "
2013-04-05 19:31:17.057695745,1334888945272971264,"30 km skibyttet blir følgende : johannes høsflot klæbo , emil iversen , sjur røthe  ( fri plass ), hans christer holund  ( hc ) og simen hegstad krüger . "
2013-04-05 20:13:32.850008064,2741585422,"madamknipe ivarsorensen det er pippi , ikke sant ? og da er det sånn ; det har jeg aldri prøvd før , så det får jeg til ! "
2013-04-05 21:16:16.621285378,1287058573391007749,audunbraten klassekampen høyreekestreme ? vil de ha fritt marked og minimal stat ? 
2013-04-05 21:29:01.800685568,69097891,norskpsykologf reformen heter fra straff til helsehjelp . men det følger ingen nye midler til helse hverken til kommunene eller spesialisthelsetjenesten . hva sier npf til det ? 
2013-04-05 22:54:03.395608578,1326441198404456449,10mill10ar hva med inntekt ? 
2013-04-05 22:58:53.016506368,1313775971296849921,vgnett det er enda et eksempel på maktkåte mannfolk som gjør hva som helst for å være i sitt harem . 
2013-04-05 23:10:50.083086336,1326860924486103042,"mengden avfall økte fra 2018 til 2019 , viser det årlige avfallsregnskapet . – vi mener veksten i avfall skyldes at norsk politikk ikke har nok fokus på å forebygge produksjon av avfall , mener daglig leder i circular norway , leif nordhus . "
2013-04-05 23:33:35.610060800,1349031523316621323,en god start på dagen  🌻 
2013-04-05 23:52:45.130371073,1287058573391007749,audunbraten wwwsianno klassekampen forskere ? er det akademikere langt ute på venstresiden du sikter til ? litt inhabile ? 
2013-04-06 00:25:05.541255176,1287058573391007749,"audunbraten wwwsianno klassekampen crexuio jeg er forsker . ikke beskyttet tittel . akkurat som  "" eksperter "" mediene bruker . men ser at du igjen unngikk å svare på enkle spørsmål . det er da man forstår at du er ute med bløff . "
2013-04-06 00:57:20.772071426,1269386606072430593,hvem av disse to personene tror du blir hengt ut som hatefull etter denne høringen ? 
2013-04-06 01:15:10.156075008,552136884,"sydmann1 turidk stortingettweet oslomet vestlending her : eg kan ergre meg på oslo-raymond som vil ha lettelsar midt i at dei er pådrivaren for auken i smittetalet . men vi har alt ei rekke kompetansesenter for yrkesfag rundt om i noreg , dei heiter  "" videraegåande skular "". ( 1/2 ) "
2013-04-06 01:18:08.405602311,1287058573391007749,audunbraten wwwsianno klassekampen crexuio først skrev du forskere i flertall . jeg spurte hva slags personer disse forskere var ? ( implisitt om de var habile til å kunne presentere forskningen som objektiv ) og får til svar at forskere er de beste å lytte til . at jeg må forklare dette åpenbare til deg sier sitt om nivået . 
2013-04-06 01:21:22.169806848,1196461306712383490,svaar : mæland og høies byråkrater brukte opptil fire måneder på å behandle innsynskrav i dokumenter til koronakommisjonen . nå slår 
2013-04-06 01:22:00.849694720,552136884,"sydmann1 turidk stortingettweet oslomet at vi ikkje har nasjonale kompetansesenter for yrkesfag i kvar kommune kan eg leve godt med . så kan ein diskutere om det vurde liggje der eller i brønnøysund eller i førde , men det er ein anna debatt . "
2013-04-06 01:22:49.281368066,1350448732043681794,"nordbyholtan sv_karin svparti innlandetsv jo , det er viktig å sette fokus på kvalitet med her diskuterte vi altså struktur ! vi ville sikre bygging av ny stor kommunal barnehage i sentrum for å kunne gi barn og ansatte en bedre hverdag , slik at vi får bygg som er moderne og tilpasset dagens krav . kvalitetsløft ! "
2013-04-06 01:55:43.930322944,1325172194796859392,katrineholter : politijurister med startlønn på 550-600 000 ønsker seg bort - gjerne til advokatbransjen - for å tjene mer penger . 
2013-04-06 01:58:20.763684864,773074597054930944,"å bestemme seg for utdanning eller hvor man vil jobbe , kan virke vanskelig når du er ung . hvordan kan jeg vite hva som vil passe for meg ? her er 10 grunner til å velge yrkesfag . "
2013-04-06 02:13:12.933998595,1287058573391007749,audunbraten wwwsianno klassekampen crexuio forskere som ikke er habile og ikke driver med objektiv forskning vil si akkurat det samme . løgnere vil si at de snakker sant . at jeg må forklare slike selvfølgeligheter sier det meste om nivået ditt og ikke minst for venstresiden du tilhører . 
2013-04-06 02:14:27.433365508,137776972,kj_st jeg likte queens gambit veldig veldig godt ! en av fjorårets favoritter sammen med normal people . 
2013-04-06 02:24:05.559418880,69097891,"norskpsykologf regjeringen det følger ingen friske penger til helsehjelp til hverken kommunene eller spesialisthelsetjenesten . prop92 l kap 15 sier tjenestetilbudet er tilstrekkelig , og egentlig at man heller ikke venter de rådgivende samtaler vil føre til mere henvendelser om hjelp .... hva mener npf her ? "
2013-04-06 02:46:11.676708865,1287058573391007749,audunbraten wwwsianno klassekampen crexuio igjen så lyver du . ( godt forbilde for dine elever ) jeg har ikke sagt at klimaforskning er en bløff . men klimaforskere som påstår mangt og meget uten vitenskapelig grunnlag er jo selvfølgelig bløffmakere . 
2013-04-06 02:57:39.555139585,1357054433784389636,"sprakradet søren heller . jeg gledet meg til kampen mellom norgeser- og norgianer-fraksjonene , og geriljainnslagene fra norginer og norgiser tilhengerne . "
2013-04-06 02:58:13.763874818,27314433,"ranilillanjum : norges bærekraftsuniversitet , uninmbu , søker ny rektor : "
2013-04-06 03:03:01.493190658,1287058573391007749,"audunbraten wwwsianno klassekampen crexuio jeg har heller ikke sagt meg uenig eller enig denne forskingen på ekstremisme . jeg har stilt spørsmål . som vel er basis for all forskning ? men med tanke på hvor lett du trekker konklusjoner på basis av dine egne feberfantasier om de faktiske forhold , så fremstår du som en bløff . "
2013-04-06 03:03:05.641312256,237475435,håper lillestromsk kan gjøre det samme  
2013-04-06 03:37:04.282804224,1361002362425516034,blir ganske kvalm av hykleriet i motstanden mot  # vindkraft . hvor er den massive motstanden mot resten av den meningsløse raseringen av norsk natur . skei og sjusjøen har trøbbel med vann til nye hytter . på skei er det aktuelt å tappe ned fjellvann  
2013-04-06 04:10:25.066434560,1287058573391007749,audunbraten det er nok vanskelig for deg at du må forholde deg til realiteter og sannhet . så jeg forstår at du ikke liker å diskutere med meg . 
2013-04-06 04:19:15.331387393,1287058573391007749,audunbraten jeg tror enhver som leser denne tweet tråden vil se at du kommer til konklusjoner uten grunnlag og deretter ror . 
2013-04-06 04:31:53.908994054,1205654574205460481,"athornor frp_no hoyre hoyretina lse , var det der man begynte hvis man ikke kom inn på insead , og måtte bruke to år ? 😁 "
2013-04-06 04:38:05.734055946,1325091906691473409,knuthov : karin andersen er en fryd å høre på . hun kjemper en utrettelig kamp for utsatte grupper . hadde vi bare hatt flere politikere 
2013-04-06 04:42:01.877549056,1287058573391007749,mimirk men likevel vil du ha mer stat ? 
2013-04-06 04:44:23.015899136,1326441198404456449,gjertm menneskerettigheter og mye annet . 
2013-04-06 04:51:42.977421312,1341789186135887872,2sporten : oppfordrer til norsk boikott av fotball-vm : 
2013-04-06 04:52:36.022767617,1341789186135887872,tromsoil : tromsø il oppfordrer nff til boikott av vm 2022 ! les klubbens uttalelse . 
2013-04-06 04:56:03.443621891,1341789186135887872,tromsoil hans_vang tromsø  ❤️ 
2013-04-06 05:11:32.926615552,1287058573391007749,audunbraten nei det er ikke rart . at du er en av de bedre på venstresiden sier vel mer om venstresidens totale mangel på vilje til diskurs . venstresiden er jo ikke akkurat kjent for å slåss for sine ideer gjennom åpen debatt . 
2013-04-06 05:11:45.153007616,1265191191085297664,selvestekjetil osellived etter å ha lest at kamala ikke var informert og don jr lurte på om bidan var informert kan en jo dra en annen slutning . 
2013-04-06 05:20:10.033979401,1319919082431537152,"det er ikke hver fredag man slipper ny låt , så litt skamløs selvpromotering må være lov ? veldig kjekt om du tar en lytt : # newmusic2021  # newmusic  "
2013-04-06 05:28:50.991677441,1240346495699824641,vtsvest : fv 557 knappetunnelen mot sentrum er stengt pga personbil som kjører i gal kjøreretning ! politi på veg ! 
2013-04-06 05:29:03.121555457,1240346495699824641,vtsvest : fv 557 knappetunnelen mot sentrum ; politi har klarert tunnelløpet og det er åpnet opp igjen . 
2013-04-06 05:43:30.038116352,1326441198404456449,boarntze gjertm har ikke + . hva handler dette om  ? 
2013-04-06 05:55:51.532359680,1330166042144989187,føkk koronna panelet ! 
2013-04-06 06:07:17.657559042,1326441198404456449,boarntze gjertm ja helt enig . også mye korrupsjon involvert i prossesen som førte til qatar fikk vm . lille qatar 
2013-04-06 06:13:53.348218881,1330166042144989187,heidimoffe har alltid syntes det er lavmål å blokkere 
2013-04-06 06:17:41.522522112,137776972,"krdland men er det konseptet  "" dratt på vinterferie "" vi ser smitteøkning av ? er ikke de mange smitta stort sett folk som er smitta mens de er i oslo  ( og bærum )? dritten og etterarbeid pga evt smitte via hotell og annet reiseliv får resten av landet etterhvert . høres lurt ut å vaxxe oslo "
2013-04-06 06:28:18.633105409,1318989571670028288,"torsteingya det var en interessant vinkling , men de skaper jo actually jobber tho  😅 sure , motivasjonen til de rikeste er nok ikke alltid nødvendigvis det beste for folket , men de skaper fremdeles arbeidsplasser . "
2013-04-06 06:33:36.070565891,1361002362425516034,naturvern : mange elver regulert til døde av vannkraft . antall villaks er sterkt redusert og elvemuslingene som før var så tallrike er 
2013-04-06 06:39:00.428738569,1318989571670028288,"torsteingya jeg er enig i at vi trenger en progressiv formuesskatt , men den må starte på et mye høyere nivå enn den gjør i dag . formueskatten i norge i dag begynner å løpe på en formue som de aller fleste nordmenn har . formueskatten skal jevne ut ulikheter , ikke straffe middelklassen . "
2013-04-06 07:00:13.043433472,1319919082431537152,"ryggrad og moral ! håper flere norske klubber lander på lignende standpunkt , og melder dette til nff . « du må ikke tåle så inderlig vel den urett som ikke rammer dig selv !» vikingfotball  "
2013-04-06 07:00:38.725156865,1318989571670028288,torsteingya kvinner er født med vagina . menn er født med  penis ? 
2013-04-06 07:13:16.115865600,1318989571670028288,"rotevatn : 4 , 6 prosent til venstre  ✅ "
2013-04-06 08:42:32.321736704,1191025618055520256,"litt festlig , da
 "
2013-04-06 08:47:16.871659525,1334888945272971264,her må glimt og resten av klubbene i norge følge opp .. 
2013-04-06 08:53:57.851373578,1191025618055520256,mortengulden jonasali er det egentlig noen forskjell ? 
2013-04-06 09:05:10.198255619,899632334,littufinkanskje : sex er digg men har du noensinne sett senterpartiet falle 3 . 7 % på en måned ? 
2013-04-06 09:10:45.746823173,899632334,"littufinkanskje : som både pårørende og tidligere ungdomsbruker , de siste du ønsker kontakt med er politiet , de kjører "
2013-04-06 09:40:35.351474178,1319919082431537152,ossresten nff_info den øredøvende stillheten blant andre norske klubber må nå opphøre . vis litt ryggrad og ta et tydelig standpunkt fotball-norge ! 
2013-04-06 09:42:00.676208643,29183451,"villvilje veldig få som har pult i teltet , da det er så plasskrevende . ta heller med en fjøl eller en plate som du kan bruke som underlag når du skriver , eller som du kan sette pc på . 🤣 "
2013-04-06 09:50:53.700898818,1294248670993547264,"tagep mathildetg jeg er glad krisepakken gikk gjennom . synd den ikke dekker bredere , og synd det fortsatt er en kortsiktig løsning . dersom heltidsstudenten skal realiseres , kan ikke 7 av 10 være avhengig av jobb ved siden av studiene . hovedutgiften til de fleste er bolig , "
2013-04-06 09:52:07.675871232,1276937656820260864,er det så farlig å bli smittet ? de fleste har ingen symptomer av det og overlever det fint  
2013-04-06 09:53:39.963162625,1294248670993547264,"tagep mathildetg ikke  "" reise "" eller  "" byturer "". studenter som har blitt tvunget til å flytte av økonomiske årsaker har heller ikke flyttet  "" hjem "", de har måttet flytte hjemmefra . "
2013-04-06 09:53:48.800561152,1319919082431537152,gjertm man kan starte i sin egen andedam : uefa ! 
2013-04-06 10:03:02.696136708,1319919082431537152,utrolig bra ! sponsorer som viser vei er helt nødvendig på veien mot endring i fotballen ! følger cocacolanorge etter ? 
2013-04-06 10:03:54.571296768,1276937656820260864,"se det regjeringen gjør : det kommer til å være lockdown av å på de pålegger til de mener dem har fått 70 % vaksinert for et virus de kun bruker for kontroll

ikke hør på dem . se over illusjonen de skjuler . 👁️ "
2013-04-06 10:25:39.637366784,30859711,så var vi tilbake til krig og elendighet . tok ikke lange tiden . 
2013-04-06 10:45:17.192417281,1071398514389909504,tromsoil : tromsø il oppfordrer nff til boikott av vm 2022 ! les klubbens uttalelse . 
2013-04-06 10:46:37.790158850,1302750950512308225,tromsoil : tromsø il oppfordrer nff til boikott av vm 2022 ! les klubbens uttalelse . 
2013-04-06 10:51:22.923089923,1205654574205460481,mikkelickski den er vel først og fremst krenkende mot muppets . 
2013-04-06 11:19:50.118125570,30859711,biden viser seg å være alt han beskylder trump og republikanerne for å være . 
2013-04-06 11:56:51.559936004,1334888945272971264,"strømsgodset støtter tromsø i kravet om en boikott av fotball-vm i qatar . flere klubber vil komme på banen , etter årsmøtet er behandlet . "
2013-04-06 12:14:51.228291073,1055728390433595392,"obergst86 joda . på 18-årsdagen min auka timelønna mi frå 60 til 90 kr , jobben var den samme . ei eg jobba med vart ikkje 18 før utpå hausten , og jobba for 60 kr timen heile sommaren . no er det litt meir rettferdig , du blir løna som vaksen frå det året du blir 18 . "
2013-04-06 12:16:29.274370048,1034436012620107778,lars_akerhaug de som plukker opp hundedritten burde vurdere munnbind 
2013-04-06 12:19:07.286355971,1269386606072430593,"sensibleid hvordan gjettet du det ? kommer han ikke med 100 % legitime spørsmål til legen ? som legen burde kunne ha svart på ganske greit , siden vedkommende har jobbet i dette feltet i årevis ? "
2013-04-06 12:24:15.278297089,1565780678,kjsve ulriken1 tror aldri jeg postet denne fra 10 . november i fjor . god lesning ! 
2013-04-06 12:26:52.141035521,1320763463409520640,dyrevern : kun seks minkfarmer igjen i norge nå ! takk til deg som har bidratt som fadder eller støttespiller . snart vil det fødes 
2013-04-06 12:38:08.413896707,975074665734590464,ingersolem1 kaffevivi 69degreesnorth svendsgardi selnesingerlise ingermjoes inger46374016 ibirke ingermariemr bxnhope lisearntsen ingerbrderuiter trengerkaffe ingeranna ingerli16771954 ibjerc tusen takk 
2013-04-06 12:44:34.164019204,975074665734590464,filosofaen god bedring 
2013-04-06 12:47:35.903199232,340601104,"legeforeningen : . drmarit : – vi trenger en gjennomgang av frontfagsmodellen og dens sammensetning , slik at også helsepersonell får "
